id,title,year_id,db_id,cve_id,score3,metrics,vendor,product,timeline,ics_title,attention,sectors,areas,hq,date_reported,date_published
1976,Foxit PhantomPDF username Use-After-Free Remote Code Execution Vulnerability,ZDI-18-119,9ZDI-CAN-7145,CVE-2018-17695,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,PhantomPDF,"2018-08-16 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,8/16/2018,10/11/2018
1977,Foxit Reader Annotation attachIcon Use-After-Free Remote Code Execution Vulnerability ,ZDI-18-120,0ZDI-CAN-6499,CVE-2018-17634,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1978,Foxit Reader XFA TimeField resolveNodes Use-After-Free Remote Code Execution Vulnerability,ZDI-18-120,1ZDI-CAN-6487,CVE-2018-17650,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1979,Foxit Reader Annotation subject Use-After-Free Remote Code Execution Vulnerability ,ZDI-18-120,2ZDI-CAN-6498,CVE-2018-17633,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1980,Foxit Reader XFA host gotoURL Use-After-Free Remote Code Execution Vulnerability,ZDI-18-120,3ZDI-CAN-6507,CVE-2018-17657,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1981,Foxit Reader openPlayer Type Confusion Remote Code Execution Vulnerability,ZDI-18-120,4ZDI-CAN-6819,CVE-2018-17685,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-07-17 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,7/17/2018,10/11/2018
1982,Foxit PhantomPDF fillColor Use-After-Free Remote Code Execution Vulnerability,ZDI-18-120,5ZDI-CAN-7070,CVE-2018-17689,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,PhantomPDF,"2018-08-10 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,8/10/2018,10/11/2018
1983,Foxit Reader XFA host title Use-After-Free Remote Code Execution Vulnerability,ZDI-18-120,6ZDI-CAN-6511,CVE-2018-17659,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1984,Foxit Reader XFA resolveNode Use-After-Free Remote Code Execution Vulnerability,ZDI-18-120,7ZDI-CAN-6700,CVE-2018-17632,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-07-10 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,7/10/2018,10/11/2018
1985,Foxit Reader textColor Use-After-Free Remote Code Execution Vulnerability,ZDI-18-120,8ZDI-CAN-7254,CVE-2018-17704,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-09-20 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,9/20/2018,10/11/2018
1986,Foxit Reader XFA aliasNode Use-After-Free Remote Code Execution Vulnerability,ZDI-18-120,9ZDI-CAN-6472,CVE-2018-17636,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-27 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/27/2018,10/11/2018
1987,Foxit Reader XFA TimeField getDisplayItem Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,0ZDI-CAN-6506,CVE-2018-17656,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1988,Foxit Reader XFA Form Model moveInstance Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,1ZDI-CAN-6505,CVE-2018-17655,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1989,Foxit Reader XFA setElement Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,2ZDI-CAN-6475,CVE-2018-17639,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-27 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/27/2018,10/11/2018
1990,Foxit Reader PDF Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-121,3ZDI-CAN-7073,CVE-2018-17699,2.5, (AV:L/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N),Foxit,Reader,"2018-08-08 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,8/8/2018,10/11/2018
1991,Foxit Reader XFA isPropertySpecified Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,4ZDI-CAN-6470,CVE-2018-17684,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-27 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/27/2018,10/11/2018
1992,Foxit Reader Collab templates Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,5ZDI-CAN-7170,CVE-2018-17697,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-08-24 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,8/24/2018,10/11/2018
1993,Foxit Reader XFA Form Model insertInstance Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,6ZDI-CAN-6504,CVE-2018-17654,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1994,Foxit Reader XFA Form count Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,7ZDI-CAN-6477,CVE-2018-17640,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-27 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/27/2018,10/11/2018
1995,Foxit Reader XFA mouseUp Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,8ZDI-CAN-6455,CVE-2018-17627,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-26 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/26/2018,10/11/2018
1996,Foxit PhantomPDF richValue Use-After-Free Remote Code Execution Vulnerability,ZDI-18-121,9ZDI-CAN-7067,CVE-2018-17698,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,PhantomPDF,"2018-08-10 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,8/10/2018,10/11/2018
1997,Foxit Reader XFA TimeField resolveNode Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,0ZDI-CAN-6503,CVE-2018-17653,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
1998,Foxit Reader XFA TimeField deleteItem Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,1ZDI-CAN-6478,CVE-2018-17641,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-27 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/27/2018,10/11/2018
1999,Foxit Reader XFA TimeField mandatory Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,2ZDI-CAN-6502,CVE-2018-17652,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
2000,Foxit Reader Collab dataObjects Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,3ZDI-CAN-7169,CVE-2018-17696,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-08-23 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,8/23/2018,10/11/2018
2001,Foxit PhantomPDF display Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,4ZDI-CAN-7138,CVE-2018-17694,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,PhantomPDF,"2018-08-15 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,8/15/2018,10/11/2018
2002,Foxit Reader XFA TimeField colSpan Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,5ZDI-CAN-6479,CVE-2018-17642,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-27 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/27/2018,10/11/2018
2003,Foxit Reader XFA host response Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,6ZDI-CAN-6509,CVE-2018-17658,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
2004,Adobe Acrobat ImageConversion EMF EmfPlusDrawBeziers Out-Of-Bounds Read Vulnerability,ZDI-18-122,7ZDI-CAN-6770,CVE-2018-15946,3.3, (AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N),Adobe,Acrobat Pro 2017 (classic),"2018-07-13 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,7/13/2018,10/11/2018
2005,Foxit Reader XFA TimeField getItemState Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,8ZDI-CAN-6501,CVE-2018-17651,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-28 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/28/2018,10/11/2018
2006,Foxit Reader XFA TimeField editValue Use-After-Free Remote Code Execution Vulnerability,ZDI-18-122,9ZDI-CAN-6480,CVE-2018-17643,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-27 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/27/2018,10/11/2018
2007,Foxit Reader XFA setInterval Use-After-Free Remote Code Execution Vulnerability,ZDI-18-123,0ZDI-CAN-6458,CVE-2018-17628,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Foxit,Reader,"2018-06-26 - Vulnerability reported to vendor, 2018-10-11 - Coordinated public release of advisory",,,,,,6/26/2018,10/11/2018
2008,Oracle VirtualBox crServerDispatchGetAttachedObjectsARB Integer Overflow Privilege Escalation Vulnerability,ZDI-18-123,1ZDI-CAN-6634,CVE-2018-3086,6.9, (AV:L/AC:M/Au:N/C:C/I:C/A:C),Oracle,VirtualBox,"2018-07-10 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",,,,,,7/10/2018,10/15/2018
2009,Oracle VirtualBox crServerDispatchGetAttachedShaders Integer Overflow Privilege Escalation Vulnerability,ZDI-18-123,2ZDI-CAN-6635,CVE-2018-3086,6.9, (AV:L/AC:M/Au:N/C:C/I:C/A:C),Oracle,VirtualBox,"2018-07-10 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",,,,,,7/10/2018,10/15/2018
2010,Oracle VirtualBox crUnpackExtendAreTexturesResident Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-123,3ZDI-CAN-6591,CVE-2018-3055,4.7, (AV:L/AC:M/Au:N/C:C/I:N/A:N),Oracle,VirtualBox,"2018-07-10 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",,,,,,7/10/2018,10/15/2018
2011,Oracle VirtualBox crUnpackExtendAreProgramsResidentNV Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-123,4ZDI-CAN-6592,CVE-2018-3055,4.7, (AV:L/AC:M/Au:N/C:C/I:N/A:N),Oracle,VirtualBox,"2018-07-10 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",,,,,,7/10/2018,10/15/2018
2012,Delta Industrial Automation TPEditor cc3260mt Out-Of-Bounds Write Remote Code Execution Vulnerability,ZDI-18-123,5ZDI-CAN-6246,CVE-2018-17927,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,TPEditor,"2018-05-18 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,5/18/2018,10/15/2018
2013,Delta Industrial Automation TPEditor TPE File Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-123,6ZDI-CAN-6448,CVE-2018-17929 ,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,TPEditor,"2018-06-28 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,6/28/2018,10/15/2018
2014,Delta Industrial Automation TPEditor TPE File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability,ZDI-18-123,7ZDI-CAN-6449,CVE-2018-17927 ,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,TPEditor,"2018-06-28 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,6/28/2018,10/15/2018
2015,Delta Industrial Automation TPEditor TPE File Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-123,8ZDI-CAN-6442,CVE-2018-17929 ,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,TPEditor,"2018-07-19 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,7/19/2018,10/15/2018
2016,Delta Industrial Automation TPEditor CC3260MT Out-Of-Bounds Write Remote Code Execution Vulnerability,ZDI-18-123,9ZDI-CAN-6443,CVE-2018-17927,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,TPEditor,"2018-07-19 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,7/19/2018,10/15/2018
2017,Delta Industrial Automation TPEditor TPE File Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-124,0ZDI-CAN-6444,CVE-2018-17929 ,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,TPEditor,"2018-07-19 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,7/19/2018,10/15/2018
2018,Delta Industrial Automation TPEditor TPE File Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-124,1ZDI-CAN-6445,CVE-2018-17929 ,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),Delta Industrial Automation,TPEditor,"2018-07-19 - Vulnerability reported to vendor, 2018-10-15 - Coordinated public release of advisory, 2018-10-15 - Advisory Updated, ",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,7/19/2018,10/15/2018
2019,VMware Workstation SVGA Heap-based Buffer Overflow Privilege Escalation Vulnerability,ZDI-18-124,2ZDI-CAN-6365,CVE-2018-6974,6.9, (AV:L/AC:M/Au:N/C:C/I:C/A:C),VMware,VMware Workstation,"2018-06-12 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",,,,,,6/12/2018,10/16/2018
2020,Delta Industrial Automation TPEditor MRC File Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-124,3ZDI-CAN-6459,CVE-2018-17929,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Delta Industrial Automation,TPEditor,"2018-06-22 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,6/22/2018,10/16/2018
2021,Delta Industrial Automation TPEditor MRC File Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability,ZDI-18-124,4ZDI-CAN-6460,CVE-2018-17929 ,7.8, (AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H),Delta Industrial Automation,TPEditor,"2018-06-22 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,6/22/2018,10/16/2018
2022,Delta Industrial Automation TPEditor TPE File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability,ZDI-18-124,5ZDI-CAN-6461,CVE-2018-17927,7.3, (AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H),Delta Industrial Automation,TPEditor,"2018-06-26 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory",ICS Advisory (ICSA-18-284-03), Low skill level to exploit, Critical Manufacturing, Worldwide, Taiwan,6/26/2018,10/16/2018
2023,LAquis SCADA LQS File Parsing Untrusted Pointer Dereference Remote Code Execution Vulnerability,ZDI-18-124,6ZDI-CAN-6277,CVE-2018-17893,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-05-24 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,5/24/2018,10/16/2018
2024,LAquis SCADA LQS File Parsing Out-Of-Bounds Read Remote Code Execution Vulnerability,ZDI-18-124,7ZDI-CAN-6278,CVE-2018-17895,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-05-24 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,5/24/2018,10/16/2018
2025,LAquis SCADA LQS File Parsing Integer Overflow Remote Code Execution Vulnerability,ZDI-18-124,8ZDI-CAN-6279,CVE-2018-17897,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-05-24 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,5/24/2018,10/16/2018
2026,LAquis SCADA LQS File Parsing Integer Overflow Remote Code Execution Vulnerability,ZDI-18-124,9ZDI-CAN-6280,CVE-2018-17897,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-05-24 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,5/24/2018,10/16/2018
2027,LAquis SCADA LQS File Parsing Integer Overflow Remote Code Execution Vulnerability,ZDI-18-125,0ZDI-CAN-6281,CVE-2018-17897,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-05-24 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,5/24/2018,10/16/2018
2028,LAquis SCADA LQS File Parsing Out-Of-Bounds Read Information Disclosure Vulnerability,ZDI-18-125,1ZDI-CAN-6319,CVE-2018-17895,4.3, (AV:N/AC:M/Au:N/C:P/I:N/A:N),LAquis SCADA,Software,"2018-05-31 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,5/31/2018,10/16/2018
2029,LAquis SCADA LQS File Parsing Directory Traversal Remote Code Execution Vulnerability,ZDI-18-125,2ZDI-CAN-6373,CVE-2018-17899,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-06-22 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,6/22/2018,10/16/2018
2030,LAquis SCADA LQS File Parsing Out-Of-Bounds Read Remote Code Execution Vulnerability,ZDI-18-125,3ZDI-CAN-6374,CVE-2018-17895,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-06-22 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,6/22/2018,10/16/2018
2031,LAquis SCADA LQS File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability,ZDI-18-125,4ZDI-CAN-6377,CVE-2018-17901,6.8, (AV:N/AC:M/Au:N/C:P/I:P/A:P),LAquis SCADA,Software,"2018-06-22 - Vulnerability reported to vendor, 2018-10-16 - Coordinated public release of advisory, 2018-10-16 - Advisory Updated, ",ICS Advisory (ICSA-18-289-01), Exploitable remotely/low skill level to exploit," Chemical, Commercial Facilities, Energy, Food and Agriculture, Transportation Systems, Water and Wastewater Systems", South America, Brazil,6/22/2018,10/16/2018
